,year,name,percent,sex
120677,2000,Kamron,0.000126,boy
120678,2000,Jude,0.000126,boy
120679,2000,Rigoberto,0.000126,boy
120680,2000,Amari,0.000125,boy
120681,2000,Jovan,0.000125,boy
120682,2000,Octavio,0.000124,boy
120683,2000,Perry,0.000124,boy
120684,2000,Misael,0.000124,boy
120685,2000,Hassan,0.000123,boy
120686,2000,Jaren,0.000123,boy
120687,2000,Kole,0.000123,boy
120688,2000,Latrell,0.000123,boy
120689,2000,Roland,0.000123,boy
120690,2000,Quinten,0.000123,boy
120691,2000,Ibrahim,0.000122,boy
120692,2000,Justus,0.000122,boy
120693,2000,German,0.000122,boy
120694,2000,Gonzalo,0.000122,boy
120695,2000,Forrest,0.000121,boy
120696,2000,Mackenzie,0.000121,boy
120697,2000,Nehemiah,0.000121,boy
120698,2000,Anton,0.00012,boy
120699,2000,Chaz,0.00012,boy
120700,2000,Talon,0.00012,boy
120701,2000,Maximillian,0.00012,boy
120702,2000,Austen,0.000119,boy
120703,2000,Brooks,0.000119,boy
120704,2000,Greyson,0.000119,boy
120705,2000,Guadalupe,0.000119,boy
120706,2000,Winston,0.000119,boy
120707,2000,Antwan,0.000118,boy
120708,2000,Conrad,0.000118,boy
120709,2000,Dion,0.000118,boy
120710,2000,Lincoln,0.000118,boy
120711,2000,Earl,0.000117,boy
120712,2000,Jaydon,0.000117,boy
120713,2000,Landen,0.000117,boy
120714,2000,Leroy,0.000117,boy
120715,2000,Gunner,0.000117,boy
120716,2000,Jefferson,0.000117,boy
120717,2000,Brenton,0.000116,boy
120718,2000,Kurtis,0.000116,boy
120719,2000,Stephan,0.000116,boy
120720,2000,Stone,0.000116,boy
120721,2000,Fredrick,0.000116,boy
120722,2000,Shannon,0.000116,boy
120723,2000,Shayne,0.000115,boy
120724,2000,Karson,0.000114,boy
120725,2000,Stephon,0.000114,boy
120726,2000,Nestor,0.000113,boy
120727,2000,Frankie,0.000113,boy
120728,2000,Gianni,0.000113,boy
120729,2000,Keagan,0.000113,boy
120730,2000,Tristian,0.000113,boy
120731,2000,Dimitri,0.000112,boy
120732,2000,Kory,0.000112,boy
120733,2000,Zakary,0.000112,boy
120734,2000,Donavan,0.000112,boy
120735,2000,Draven,0.000112,boy
120736,2000,Jameson,0.000112,boy
120737,2000,Clifton,0.000111,boy
120738,2000,Daryl,0.000111,boy
120739,2000,Emmett,0.000111,boy
120740,2000,Cortez,0.00011,boy
120741,2000,Destin,0.00011,boy
120742,2000,Jamari,0.00011,boy
120743,2000,Dallin,0.00011,boy
120744,2000,Estevan,0.00011,boy
120745,2000,Grady,0.00011,boy
120746,2000,Davin,0.000109,boy
120747,2000,Santos,0.000109,boy
120748,2000,Carlton,0.000108,boy
120749,2000,Marcel,0.000108,boy
120750,2000,Mitchel,0.000108,boy
120751,2000,Clifford,0.000107,boy
120752,2000,Dylon,0.000107,boy
120753,2000,Syed,0.000107,boy
120754,2000,Adonis,0.000106,boy
120755,2000,Dexter,0.000106,boy
120756,2000,Keyon,0.000106,boy
120757,2000,Reynaldo,0.000106,boy
120758,2000,Devante,0.000105,boy
120759,2000,Arnold,0.000105,boy
120760,2000,Clark,0.000105,boy
120761,2000,Kasey,0.000105,boy
120762,2000,Sammy,0.000105,boy
120763,2000,Thaddeus,0.000105,boy
120764,2000,Jarvis,0.000104,boy
120765,2000,Garett,0.000104,boy
120766,2000,Glen,0.000104,boy
120767,2000,Infant,0.000104,boy
120768,2000,Keanu,0.000104,boy
120769,2000,Kenyon,0.000104,boy
120770,2000,Nick,0.000104,boy
120771,2000,Ulysses,0.000104,boy
120772,2000,Dwight,0.000103,boy
120773,2000,Kent,0.000103,boy
120774,2000,Denzel,0.000103,boy
120775,2000,Lamont,0.000103,boy
120776,2000,Houston,0.000102,boy
120777,2000,Layne,0.000102,boy
120778,2000,Darin,0.000102,boy
120779,2000,Jorden,0.000102,boy
120780,2000,Anderson,0.000101,boy
120781,2000,Kayden,0.000101,boy
120782,2000,Khalid,0.000101,boy
120783,2000,Antony,0.0001,boy
120784,2000,Deondre,0.0001,boy
120785,2000,Ellis,0.0001,boy
120786,2000,Marquez,0.0001,boy
120787,2000,Ari,9.9e-05,boy
120788,2000,Austyn,9.9e-05,boy
120789,2000,Brycen,9.9e-05,boy
120790,2000,Cornelius,9.9e-05,boy
120791,2000,Remington,9.8e-05,boy
120792,2000,Braedon,9.8e-05,boy
120793,2000,Abram,9.7e-05,boy
120794,2000,Hamza,9.7e-05,boy
120795,2000,Ryder,9.7e-05,boy
120796,2000,Zaire,9.7e-05,boy
120797,2000,Terence,9.7e-05,boy
120798,2000,Guy,9.6e-05,boy
120799,2000,Jamel,9.6e-05,boy
120800,2000,Tevin,9.6e-05,boy
120801,2000,Alexandro,9.6e-05,boy
120802,2000,Jordy,9.6e-05,boy
120803,2000,Kelly,9.6e-05,boy
120804,2000,Porter,9.6e-05,boy
120805,2000,Reuben,9.6e-05,boy
120806,2000,Trever,9.6e-05,boy
120807,2000,Dario,9.5e-05,boy
120808,2000,Jackie,9.5e-05,boy
120809,2000,Keven,9.5e-05,boy
120810,2000,Cristobal,9.5e-05,boy
120811,2000,Josef,9.5e-05,boy
120812,2000,Judah,9.5e-05,boy
120813,2000,Raymundo,9.5e-05,boy
120814,2000,Colt,9.4e-05,boy
120815,2000,Giancarlo,9.4e-05,boy
120816,2000,Paris,9.4e-05,boy
120817,2000,Rahul,9.4e-05,boy
120818,2000,Savion,9.4e-05,boy
120819,2000,Deshaun,9.4e-05,boy
120820,2000,Josh,9.4e-05,boy
120821,2000,Korey,9.4e-05,boy
120822,2000,Gerard,9.3e-05,boy
120823,2000,Jacoby,9.3e-05,boy
120824,2000,Lonnie,9.3e-05,boy
120825,2000,Reilly,9.3e-05,boy
120826,2000,Seamus,9.3e-05,boy
120827,2000,Don,9.3e-05,boy
120828,2000,Giovanny,9.3e-05,boy
120829,2000,Jamil,9.3e-05,boy
120830,2000,Kristofer,9.3e-05,boy
120831,2000,Samir,9.3e-05,boy
120832,2000,Dominik,9.2e-05,boy
120833,2000,Finn,9.2e-05,boy
120834,2000,Jan,9.2e-05,boy
120835,2000,Benny,9.2e-05,boy
120836,2000,Cale,9.2e-05,boy
120837,2000,Irving,9.2e-05,boy
120838,2000,Jaxson,9.2e-05,boy
120839,2000,Kaiden,9.2e-05,boy
120840,2000,Nico,9.1e-05,boy
120841,2000,Rashawn,9.1e-05,boy
120842,2000,Vernon,9.1e-05,boy
120843,2000,Aubrey,9.1e-05,boy
120844,2000,Gaven,9.1e-05,boy
120845,2000,Jabari,9.1e-05,boy
120846,2000,Marcelo,9.1e-05,boy
120847,2000,Sincere,9.1e-05,boy
120848,2000,Kirk,9e-05,boy
120849,2000,Maximus,9e-05,boy
120850,2000,Mikel,9e-05,boy
120851,2000,Heath,9e-05,boy
120852,2000,Kadin,9e-05,boy
120853,2000,Alden,8.9e-05,boy
120854,2000,Davonte,8.9e-05,boy
120855,2000,Justyn,8.9e-05,boy
120856,2000,Kelton,8.9e-05,boy
120857,2000,Brandan,8.9e-05,boy
120858,2000,Courtney,8.9e-05,boy
120859,2000,Camren,8.8e-05,boy
120860,2000,Dewayne,8.8e-05,boy
120861,2000,Darrin,8.8e-05,boy
120862,2000,Duane,8.8e-05,boy
120863,2000,Elmer,8.8e-05,boy
120864,2000,Maverick,8.8e-05,boy
120865,2000,Nikhil,8.8e-05,boy
120866,2000,Abdullah,8.7e-05,boy
120867,2000,Chaim,8.7e-05,boy
120868,2000,Darrion,8.7e-05,boy
120869,2000,Nathen,8.7e-05,boy
120870,2000,Sonny,8.7e-05,boy
120871,2000,Bronson,8.7e-05,boy
120872,2000,Xzavier,8.7e-05,boy
120873,2000,Jovani,8.6e-05,boy
120874,2000,Phoenix,8.6e-05,boy
120875,2000,Reagan,8.6e-05,boy
120876,2000,Blaze,8.6e-05,boy
120877,2000,Efren,8.6e-05,boy
120878,2000,Luciano,8.6e-05,boy
120879,2000,Royce,8.6e-05,boy
120880,2000,Tyrek,8.6e-05,boy
120881,2000,Deontae,8.5e-05,boy
120882,2000,Fidel,8.5e-05,boy
120883,2000,Gaige,8.5e-05,boy
120884,2000,Tyshawn,8.5e-05,boy
120885,2000,Ronaldo,8.5e-05,boy
120886,2000,Aden,8.4e-05,boy
120887,2000,Neal,8.4e-05,boy
120888,2000,Prince,8.4e-05,boy
120889,2000,Rickey,8.4e-05,boy
120890,2000,Deion,8.4e-05,boy
120891,2000,Denver,8.4e-05,boy
120892,2000,Gideon,8.4e-05,boy
120893,2000,Benito,8.3e-05,boy
120894,2000,London,8.3e-05,boy
120895,2000,Matteo,8.3e-05,boy
120896,2000,Samson,8.3e-05,boy
120897,2000,Bernardo,8.3e-05,boy
120898,2000,Raven,8.3e-05,boy
120899,2000,Turner,8.3e-05,boy
120900,2000,Carlo,8.2e-05,boy
120901,2000,Gino,8.2e-05,boy
120902,2000,Johan,8.2e-05,boy
120903,2000,Ryley,8.2e-05,boy
120904,2000,Simeon,8.2e-05,boy
120905,2000,Domenic,8.2e-05,boy
120906,2000,Hugh,8.2e-05,boy
120907,2000,Trystan,8.2e-05,boy
120908,2000,Emerson,8.2e-05,boy
120909,2000,Rocky,8.2e-05,boy
120910,2000,Trevion,8.2e-05,boy
120911,2000,Heriberto,8.1e-05,boy
120912,2000,Joan,8.1e-05,boy
120913,2000,Marques,8.1e-05,boy
120914,2000,Tyreek,8.1e-05,boy
120915,2000,Vaughn,8.1e-05,boy
120916,2000,Clint,8.1e-05,boy
120917,2000,Nash,8.1e-05,boy
120918,2000,Raheem,8.1e-05,boy
120919,2000,Mariano,8e-05,boy
120920,2000,Ladarius,8e-05,boy
120921,2000,Lloyd,8e-05,boy
120922,2000,Myron,8e-05,boy
120923,2000,Omari,8e-05,boy
120924,2000,Keshaun,7.9e-05,boy
120925,2000,Pierre,7.9e-05,boy
120926,2000,Xander,7.9e-05,boy
120927,2000,Eliseo,7.9e-05,boy
120928,2000,Jeff,7.9e-05,boy
120929,2000,Rick,7.9e-05,boy
120930,2000,Bradly,7.8e-05,boy
120931,2000,Freddie,7.8e-05,boy
120932,2000,Mekhi,7.8e-05,boy
120933,2000,Sabastian,7.8e-05,boy
120934,2000,Shea,7.8e-05,boy
120935,2000,Alessandro,7.8e-05,boy
120936,2000,Kavon,7.8e-05,boy
120937,2000,Adrien,7.7e-05,boy
120938,2000,Dan,7.7e-05,boy
120939,2000,Isai,7.7e-05,boy
120940,2000,Kian,7.7e-05,boy
120941,2000,Rasheed,7.7e-05,boy
120942,2000,Blaise,7.7e-05,boy
120943,2000,Brodie,7.7e-05,boy
120944,2000,Donnie,7.7e-05,boy
120945,2000,Isidro,7.7e-05,boy
120946,2000,Jaeden,7.7e-05,boy
120947,2000,Javion,7.7e-05,boy
120948,2000,Jimmie,7.7e-05,boy
120949,2000,Johnnie,7.7e-05,boy
120950,2000,Kennedy,7.7e-05,boy
120951,2000,Paxton,7.7e-05,boy
120952,2000,Tyrique,7.7e-05,boy
120953,2000,Andreas,7.6e-05,boy
120954,2000,Augustus,7.6e-05,boy
120955,2000,Jalon,7.6e-05,boy
120956,2000,Jamir,7.6e-05,boy
120957,2000,Valentin,7.6e-05,boy
120958,2000,Korbin,7.6e-05,boy
120959,2000,Lawson,7.6e-05,boy
120960,2000,Fred,7.5e-05,boy
120961,2000,Herbert,7.5e-05,boy
120962,2000,Maxim,7.5e-05,boy
120963,2000,Bruno,7.5e-05,boy
120964,2000,Donavon,7.5e-05,boy
120965,2000,Javonte,7.5e-05,boy
120966,2000,Alexzander,7.4e-05,boy
120967,2000,Ean,7.4e-05,boy
120968,2000,Kamren,7.4e-05,boy
120969,2000,Rowan,7.4e-05,boy
120970,2000,Alek,7.4e-05,boy
120971,2000,Brandyn,7.4e-05,boy
120972,2000,Demarco,7.4e-05,boy
120973,2000,Hernan,7.3e-05,boy
120974,2000,Amos,7.3e-05,boy
120975,2000,Bo,7.3e-05,boy
120976,2000,Branson,7.3e-05,boy
120977,2000,Genaro,7.3e-05,boy
120978,2000,Jamarcus,7.3e-05,boy
120979,2000,Aric,7.2e-05,boy
120980,2000,Barrett,7.2e-05,boy
120981,2000,Brennon,7.2e-05,boy
120982,2000,Rey,7.2e-05,boy
120983,2000,Braiden,7.2e-05,boy
120984,2000,Brant,7.2e-05,boy
120985,2000,Dontae,7.2e-05,boy
120986,2000,Jovany,7.2e-05,boy
120987,2000,Kale,7.2e-05,boy
120988,2000,Nicklaus,7.2e-05,boy
120989,2000,Dillion,7.1e-05,boy
120990,2000,Donnell,7.1e-05,boy
120991,2000,Kylan,7.1e-05,boy
120992,2000,Treyvon,7.1e-05,boy
120993,2000,Vincenzo,7.1e-05,boy
120994,2000,Zander,7.1e-05,boy
120995,2000,Dayne,7.1e-05,boy
120996,2000,Francesco,7.1e-05,boy
120997,2000,Isaak,7.1e-05,boy
120998,2000,Lionel,7.1e-05,boy
120999,2000,Tracy,7.1e-05,boy
249000,2000,Emily,0.013017,girl
249001,2000,Hannah,0.011569,girl
249002,2000,Madison,0.010017,girl
249003,2000,Ashley,0.009027,girl
249004,2000,Sarah,0.008865,girl
249005,2000,Alexis,0.008837,girl
249006,2000,Samantha,0.00866,girl
249007,2000,Jessica,0.007876,girl
249008,2000,Taylor,0.007564,girl
249009,2000,Elizabeth,0.007561,girl
249010,2000,Lauren,0.00711,girl
249011,2000,Alyssa,0.006798,girl
249012,2000,Kayla,0.006677,girl
249013,2000,Abigail,0.006564,girl
249014,2000,Brianna,0.006458,girl
249015,2000,Olivia,0.006446,girl
249016,2000,Emma,0.006287,girl
249017,2000,Megan,0.005737,girl
249018,2000,Grace,0.00566,girl
249019,2000,Victoria,0.005477,girl
249020,2000,Rachel,0.005345,girl
249021,2000,Anna,0.005301,girl
249022,2000,Sydney,0.005138,girl
249023,2000,Destiny,0.004935,girl
249024,2000,Morgan,0.004767,girl
249025,2000,Jennifer,0.004706,girl
249026,2000,Jasmine,0.004557,girl
249027,2000,Haley,0.00455,girl
249028,2000,Kaitlyn,0.004394,girl
249029,2000,Julia,0.004393,girl
249030,2000,Nicole,0.004292,girl
249031,2000,Amanda,0.004287,girl
249032,2000,Katherine,0.004065,girl
249033,2000,Natalie,0.00406,girl
249034,2000,Hailey,0.003925,girl
249035,2000,Alexandra,0.003786,girl
249036,2000,Savannah,0.003558,girl
249037,2000,Chloe,0.003557,girl
249038,2000,Rebecca,0.003536,girl
249039,2000,Stephanie,0.003525,girl
249040,2000,Maria,0.003432,girl
249041,2000,Sophia,0.00329,girl
249042,2000,Mackenzie,0.003185,girl
249043,2000,Allison,0.003167,girl
249044,2000,Isabella,0.00313,girl
249045,2000,Amber,0.003099,girl
249046,2000,Mary,0.003096,girl
249047,2000,Danielle,0.003052,girl
249048,2000,Gabrielle,0.002943,girl
249049,2000,Jordan,0.002914,girl
249050,2000,Brooke,0.002829,girl
249051,2000,Michelle,0.00278,girl
249052,2000,Sierra,0.002767,girl
249053,2000,Katelyn,0.00276,girl
249054,2000,Andrea,0.002746,girl
249055,2000,Madeline,0.002694,girl
249056,2000,Sara,0.002663,girl
249057,2000,Kimberly,0.002628,girl
249058,2000,Courtney,0.002627,girl
249059,2000,Erin,0.0026,girl
249060,2000,Brittany,0.002597,girl
249061,2000,Vanessa,0.002574,girl
249062,2000,Jacqueline,0.002533,girl
249063,2000,Jenna,0.002531,girl
249064,2000,Caroline,0.002518,girl
249065,2000,Faith,0.002507,girl
249066,2000,Makayla,0.002465,girl
249067,2000,Bailey,0.002331,girl
249068,2000,Paige,0.002311,girl
249069,2000,Shelby,0.002286,girl
249070,2000,Melissa,0.002271,girl
249071,2000,Kaylee,0.002254,girl
249072,2000,Christina,0.002166,girl
249073,2000,Trinity,0.002146,girl
249074,2000,Caitlin,0.002058,girl
249075,2000,Mariah,0.002056,girl
249076,2000,Autumn,0.002018,girl
249077,2000,Marissa,0.002017,girl
249078,2000,Angela,0.001916,girl
249079,2000,Breanna,0.001916,girl
249080,2000,Catherine,0.001904,girl
249081,2000,Zoe,0.001897,girl
249082,2000,Briana,0.001883,girl
249083,2000,Jada,0.001879,girl
249084,2000,Laura,0.00187,girl
249085,2000,Claire,0.001861,girl
249086,2000,Alexa,0.001842,girl
249087,2000,Kelsey,0.00184,girl
249088,2000,Kathryn,0.001825,girl
249089,2000,Leslie,0.001815,girl
249090,2000,Alexandria,0.001785,girl
249091,2000,Sabrina,0.001736,girl
249092,2000,Mia,0.001729,girl
249093,2000,Isabel,0.001729,girl
249094,2000,Molly,0.001705,girl
249095,2000,Leah,0.0017,girl
249096,2000,Katie,0.001694,girl
249097,2000,Gabriella,0.001688,girl
249098,2000,Cheyenne,0.001688,girl
249099,2000,Cassandra,0.001656,girl
249100,2000,Tiffany,0.001656,girl
249101,2000,Erica,0.001616,girl
249102,2000,Lindsey,0.001611,girl
249103,2000,Kylie,0.001608,girl
249104,2000,Diana,0.001588,girl
249105,2000,Amy,0.001587,girl
249106,2000,Cassidy,0.001586,girl
249107,2000,Mikayla,0.001584,girl
249108,2000,Ariana,0.001582,girl
249109,2000,Margaret,0.001563,girl
249110,2000,Kelly,0.001542,girl
249111,2000,Miranda,0.001525,girl
249112,2000,Maya,0.001513,girl
249113,2000,Melanie,0.001488,girl
249114,2000,Audrey,0.00144,girl
249115,2000,Jade,0.001436,girl
249116,2000,Gabriela,0.001427,girl
249117,2000,Caitlyn,0.001423,girl
249118,2000,Angel,0.001419,girl
249119,2000,Jillian,0.001394,girl
249120,2000,Alicia,0.001384,girl
249121,2000,Jocelyn,0.001376,girl
249122,2000,Erika,0.00137,girl
249123,2000,Lily,0.001369,girl
249124,2000,Heather,0.001347,girl
249125,2000,Madelyn,0.001347,girl
249126,2000,Adriana,0.001344,girl
249127,2000,Arianna,0.001331,girl
249128,2000,Lillian,0.001301,girl
249129,2000,Kiara,0.001284,girl
249130,2000,Riley,0.001281,girl
249131,2000,Crystal,0.001278,girl
249132,2000,Mckenzie,0.001268,girl
249133,2000,Meghan,0.001262,girl
249134,2000,Skylar,0.001255,girl
249135,2000,Ana,0.001215,girl
249136,2000,Britney,0.001205,girl
249137,2000,Angelica,0.0012,girl
249138,2000,Kennedy,0.001198,girl
249139,2000,Chelsea,0.001194,girl
249140,2000,Daisy,0.001186,girl
249141,2000,Kristen,0.001182,girl
249142,2000,Veronica,0.001181,girl
249143,2000,Isabelle,0.001173,girl
249144,2000,Summer,0.001172,girl
249145,2000,Hope,0.001164,girl
249146,2000,Brittney,0.001161,girl
249147,2000,Lydia,0.001153,girl
249148,2000,Hayley,0.001153,girl
249149,2000,Evelyn,0.001114,girl
249150,2000,Bethany,0.001099,girl
249151,2000,Shannon,0.001093,girl
249152,2000,Michaela,0.001089,girl
249153,2000,Karen,0.001088,girl
249154,2000,Jamie,0.001081,girl
249155,2000,Daniela,0.001078,girl
249156,2000,Angelina,0.001073,girl
249157,2000,Kaitlin,0.00107,girl
249158,2000,Karina,0.00107,girl
249159,2000,Sophie,0.001055,girl
249160,2000,Sofia,0.001049,girl
249161,2000,Diamond,0.001042,girl
249162,2000,Payton,0.001033,girl
249163,2000,Cynthia,0.001022,girl
249164,2000,Alexia,0.001013,girl
249165,2000,Valerie,0.001011,girl
249166,2000,Monica,0.000999,girl
249167,2000,Peyton,0.000987,girl
249168,2000,Carly,0.000983,girl
249169,2000,Bianca,0.000981,girl
249170,2000,Hanna,0.000959,girl
249171,2000,Brenda,0.000951,girl
249172,2000,Rebekah,0.000949,girl
249173,2000,Alejandra,0.000933,girl
249174,2000,Mya,0.00092,girl
249175,2000,Avery,0.000919,girl
249176,2000,Brooklyn,0.000917,girl
249177,2000,Ashlyn,0.000914,girl
249178,2000,Lindsay,0.000902,girl
249179,2000,Ava,0.0009,girl
249180,2000,Desiree,0.000897,girl
249181,2000,Alondra,0.000884,girl
249182,2000,Camryn,0.00088,girl
249183,2000,Ariel,0.000878,girl
249184,2000,Naomi,0.000873,girl
249185,2000,Jordyn,0.000868,girl
249186,2000,Kendra,0.000868,girl
249187,2000,Mckenna,0.000855,girl
249188,2000,Holly,0.000848,girl
249189,2000,Julie,0.00084,girl
249190,2000,Kendall,0.000828,girl
249191,2000,Kara,0.000827,girl
249192,2000,Jasmin,0.000824,girl
249193,2000,Selena,0.000823,girl
249194,2000,Esmeralda,0.000822,girl
249195,2000,Amaya,0.000819,girl
249196,2000,Kylee,0.000816,girl
249197,2000,Maggie,0.000809,girl
249198,2000,Makenzie,0.000808,girl
249199,2000,Claudia,0.000806,girl
249200,2000,Cameron,0.0008,girl
249201,2000,Kyra,0.0008,girl
249202,2000,Karla,0.000794,girl
249203,2000,Kathleen,0.000794,girl
249204,2000,Abby,0.000785,girl
249205,2000,Delaney,0.000772,girl
249206,2000,Amelia,0.000767,girl
249207,2000,Casey,0.000761,girl
249208,2000,Serena,0.000754,girl
249209,2000,Savanna,0.000753,girl
249210,2000,Aaliyah,0.00075,girl
249211,2000,Giselle,0.000746,girl
249212,2000,Mallory,0.000736,girl
249213,2000,April,0.000726,girl
249214,2000,Adrianna,0.000725,girl
249215,2000,Raven,0.000725,girl
249216,2000,Christine,0.000724,girl
249217,2000,Kristina,0.000719,girl
249218,2000,Asia,0.000714,girl
249219,2000,Nina,0.000714,girl
249220,2000,Natalia,0.000714,girl
249221,2000,Valeria,0.000712,girl
249222,2000,Aubrey,0.000706,girl
249223,2000,Lauryn,0.000706,girl
249224,2000,Kate,0.0007,girl
249225,2000,Jazmin,0.000697,girl
249226,2000,Patricia,0.000697,girl
249227,2000,Rachael,0.000696,girl
249228,2000,Katelynn,0.000696,girl
249229,2000,Cierra,0.000694,girl
249230,2000,Alison,0.000692,girl
249231,2000,Macy,0.000689,girl
249232,2000,Nancy,0.000688,girl
249233,2000,Elena,0.000684,girl
249234,2000,Kyla,0.000683,girl
249235,2000,Katrina,0.000678,girl
249236,2000,Jazmine,0.000677,girl
249237,2000,Joanna,0.000677,girl
249238,2000,Tara,0.000671,girl
249239,2000,Gianna,0.000667,girl
249240,2000,Juliana,0.000662,girl
249241,2000,Fatima,0.00066,girl
249242,2000,Allyson,0.000658,girl
249243,2000,Gracie,0.000658,girl
249244,2000,Sadie,0.000657,girl
249245,2000,Guadalupe,0.000657,girl
249246,2000,Genesis,0.000653,girl
249247,2000,Yesenia,0.000649,girl
249248,2000,Julianna,0.000645,girl
249249,2000,Skyler,0.000644,girl
249250,2000,Alexus,0.000643,girl
249251,2000,Tatiana,0.000642,girl
249252,2000,Alana,0.000641,girl
249253,2000,Elise,0.000641,girl
249254,2000,Kirsten,0.000639,girl
249255,2000,Nadia,0.000637,girl
249256,2000,Sandra,0.000635,girl
249257,2000,Dominique,0.000633,girl
249258,2000,Haylee,0.000632,girl
249259,2000,Ruby,0.000632,girl
249260,2000,Jayla,0.000631,girl
249261,2000,Tori,0.000625,girl
249262,2000,Cindy,0.000624,girl
249263,2000,Sidney,0.000612,girl
249264,2000,Ella,0.00061,girl
249265,2000,Tessa,0.000607,girl
249266,2000,Carolina,0.000604,girl
249267,2000,Jaqueline,0.000601,girl
249268,2000,Camille,0.000601,girl
249269,2000,Whitney,0.000599,girl
249270,2000,Carmen,0.000599,girl
249271,2000,Vivian,0.000589,girl
249272,2000,Bridget,0.000586,girl
249273,2000,Priscilla,0.000586,girl
249274,2000,Celeste,0.000585,girl
249275,2000,Kiana,0.000584,girl
249276,2000,Makenna,0.000584,girl
249277,2000,Alissa,0.000579,girl
249278,2000,Madeleine,0.000579,girl
249279,2000,Natasha,0.000574,girl
249280,2000,Miriam,0.000574,girl
249281,2000,Ciara,0.00057,girl
249282,2000,Cecilia,0.000569,girl
249283,2000,Kassandra,0.000569,girl
249284,2000,Mercedes,0.000569,girl
249285,2000,Reagan,0.000568,girl
249286,2000,Aliyah,0.000559,girl
249287,2000,Josephine,0.000557,girl
249288,2000,Charlotte,0.000554,girl
249289,2000,Rylee,0.000552,girl
249290,2000,Shania,0.00055,girl
249291,2000,Kira,0.000548,girl
249292,2000,Meredith,0.000547,girl
249293,2000,Eva,0.000546,girl
249294,2000,Dakota,0.000545,girl
249295,2000,Lisa,0.000544,girl
249296,2000,Hallie,0.000543,girl
249297,2000,Anne,0.000542,girl
249298,2000,Rose,0.000539,girl
249299,2000,Liliana,0.000534,girl
249300,2000,Kristin,0.00053,girl
249301,2000,Marisa,0.000527,girl
249302,2000,Imani,0.000527,girl
249303,2000,Kailey,0.000527,girl
249304,2000,Deanna,0.000526,girl
249305,2000,Annie,0.000519,girl
249306,2000,Nia,0.000518,girl
249307,2000,Carolyn,0.000516,girl
249308,2000,Anastasia,0.000513,girl
249309,2000,Brenna,0.000513,girl
249310,2000,Dana,0.000509,girl
249311,2000,Shayla,0.000506,girl
249312,2000,Kassidy,0.000505,girl
249313,2000,Ashlee,0.000505,girl
249314,2000,Alaina,0.000503,girl
249315,2000,Rosa,0.000503,girl
249316,2000,Wendy,0.000502,girl
249317,2000,Logan,0.000501,girl
249318,2000,Tabitha,0.000498,girl
249319,2000,Paola,0.000497,girl
249320,2000,Callie,0.000496,girl
249321,2000,Addison,0.000492,girl
249322,2000,Lucy,0.000491,girl
249323,2000,Gillian,0.000489,girl
249324,2000,Clarissa,0.000489,girl
249325,2000,Destinee,0.000488,girl
249326,2000,Josie,0.000486,girl
249327,2000,Denise,0.000483,girl
249328,2000,Katlyn,0.000483,girl
249329,2000,Esther,0.00048,girl
249330,2000,Mariana,0.000474,girl
249331,2000,Bryanna,0.000473,girl
249332,2000,Emilee,0.000467,girl
249333,2000,Georgia,0.000466,girl
249334,2000,Deja,0.000462,girl
249335,2000,Kamryn,0.000462,girl
249336,2000,Ashleigh,0.00046,girl
249337,2000,Cristina,0.000456,girl
249338,2000,Baylee,0.000454,girl
249339,2000,Heaven,0.000453,girl
249340,2000,Raquel,0.000452,girl
249341,2000,Monique,0.000451,girl
249342,2000,Teresa,0.000451,girl
249343,2000,Ruth,0.000449,girl
